PID,cyear,IBIRTHY,AGE,Sex,Education,SpouseAge,SpouseEducation,MeetWay,MarryLast,Cohabitation,FirstMarry,Marriage,Jiazhuang,Marriage_stf,Economy_contrb_stf,Housework_contrb_stf,Job_code,Income_month,Income,Life_stf,General_stf
510910104,2018,1977,41,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,0,4,3.33
510910105,2018,1976,42,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,2,-8,0,0,3,3.33
510910106,2018,1987,31,0,7,30,5,5,4,5,-8,2,-8,3,4,2,16,3500,42000,4,3.0
510910111,2018,1986,32,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,2,-8,0,0,4,3.33
510910601,2018,1958,60,0,0,63,3,5,43,5,1,2,-8,5,5,5,-8,0,0,4,5.0
510911101,2018,1988,30,1,5,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,20000,3,3.0
510911102,2018,1986,32,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,2,-8,0,0,3,2.67
510911105,2018,1966,52,0,0,56,3,5,1,5,-8,2,8000,3,3,3,-8,0,0,3,3.0
510911581,2018,1962,56,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,0,2,3.33
510912432,2018,1978,40,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,-8,0,0,3,4.33
510915101,2018,1962,56,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
510915102,2018,1968,50,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,3,4,-8,0,0,4,4.0
510915105,2018,1989,29,0,6,29,6,2,1,1,-8,2,30000,5,5,3,-8,0,0,3,4.33
510916101,2019,1986,32,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,5000,60000,4,5.0
510916102,2018,1984,34,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,3,2,8,0,12000,4,3.33
510916104,2018,1947,71,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,19,567,6800,5,5.0
510916105,2018,1951,67,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,99,0,0,4,5.0
510916106,2018,1990,28,1,5,26,6,4,0,5,-8,2,-8,5,5,5,6,4000,40000,5,5.0
510917102,2018,1964,54,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
510917501,2018,1964,54,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,30000,3,5.0
510917551,2018,1990,28,1,0,-8,-8,-8,-8,-8,-8,2,-8,2,1,1,-8,0,0,2,1.33
510919101,2018,1979,39,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,0,0,3,5.0
510919102,2018,1978,40,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,6,0,0,3,5.0
510920101,2018,1955,63,1,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,3,3.0
510920103,2018,1981,37,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,17500,3,5.0
510920104,2019,1986,32,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,11000,4,5.0
510920108,2018,1984,34,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,0,0,3,5.0
510920551,2018,1988,30,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
510921101,2018,1950,68,1,0,2019,0,4,2019,5,-8,2,-8,3,4,4,-8,0,0,3,3.67
510921102,2018,1955,63,0,0,68,0,6,48,5,-8,2,-8,5,5,5,1,0,2500,5,5.0
510921105,2018,1987,31,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,-8,0,0,5,4.33
510921106,2018,1989,29,0,0,38,0,5,8,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
510921431,2018,1992,26,0,4,34,4,5,6,5,-8,2,-8,5,1,1,-8,0,0,2,2.33
510922101,2018,1958,60,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,5,4,-8,0,0,5,4.0
510922102,2018,1958,60,1,0,-8,-8,-8,-8,-8,-8,2,-8,3,4,5,9,2000,24000,3,4.0
510925101,2018,1978,40,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,5,4.33
510925102,2018,1977,41,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,3,5,5,3500,45000,4,4.0
510927101,2018,1983,35,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,5,8000,53000,5,4.67
510927102,2018,1982,36,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,5,5.0
510928101,2018,1965,53,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
510928102,2018,1961,57,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,-8,0,0,3,4.33
510928104,2018,1986,32,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,1900,22800,5,5.0
510928105,2018,1984,34,1,0,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,6,15000,115000,3,4.67
510928106,2019,1987,31,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,-8,0,0,5,4.33
510928431,2018,1981,37,1,7,-8,-8,-8,-8,-8,-8,2,-8,3,3,1,17,2600,35000,3,2.33
510929101,2019,1970,48,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,2000,24000,5,5.0
510929102,2018,1971,47,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,8,0,0,4,4.0
510931101,2018,1953,65,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,0,4,4.0
510931102,2018,1953,65,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
510932531,2018,1985,33,0,5,32,5,1,10,1,-8,2,-8,5,5,4,-8,0,0,5,4.67
510933101,2018,1945,73,1,3,-8,-8,-8,-8,-8,-8,2,-8,4,5,3,8,0,0,4,4.0
510933102,2018,1951,67,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,8,0,0,4,4.0
510935101,2018,1967,51,1,3,-8,-8,-8,-8,-8,-8,2,-8,4,5,4,15,0,0,4,4.33
510935102,2018,1966,52,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,19,550,6600,4,4.67
510936101,2018,1965,53,1,3,-8,-8,-8,-8,-8,-8,2,-8,4,1,2,8,0,3300,3,2.33
510937431,2018,1971,47,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,9,0,0,4,4.67
510938101,2018,1941,77,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,4,3,15,0,0,2,3.33
510938551,2018,1952,66,0,3,-8,-8,-8,-8,-8,-8,2,-8,2,1,2,-8,0,0,5,1.67
510942101,2018,1977,41,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,2,1,8,0,0,5,2.0
510942102,2018,1945,73,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,3,2,-8,0,0,4,3.0
510942103,2018,1975,43,1,4,36,3,5,1,1,-8,2,-8,5,5,5,14,10000,70000,4,5.0
510942105,2018,1945,73,1,5,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,4,3.0
510945101,2018,1963,55,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,-8,0,0,4,3.67
510945431,2018,1966,52,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,3,1700,20400,5,4.33
510946101,2018,1953,65,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,15,0,0,4,5.0
510946102,2018,1953,65,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,5,5.0
510946103,2018,1988,30,1,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,2,6,4000,70000,4,4.0
510947101,2018,1963,55,0,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,8,0,0,4,3.67
510947102,2018,1963,55,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,99,2000,20000,4,5.0
510948101,2018,1969,49,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,38200,4,3.0
510950101,2018,1978,40,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,2,8,0,0,4,4.0
510950102,2018,1953,65,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,1,0,0,5,5.0
510950103,2018,1973,45,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,1,3000,80000,5,5.0
510950106,2018,1953,65,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
510951101,2018,1972,46,0,4,47,4,3,25,1,-8,2,-8,4,4,3,4,1400,3000,2,3.67
510953101,2018,1963,55,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,1,200,10800,5,4.67
510953102,2019,1966,52,1,5,56,5,2,34,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
510954101,2018,1965,53,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,5,4,8,0,0,5,4.0
510954102,2018,1963,55,1,5,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,8,0,0,4,4.33
510955101,2018,1952,66,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,5,3.0
510955102,2018,1948,70,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
510956101,2018,1974,44,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,9,0,0,4,4.67
510957101,2018,1966,52,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,44000,4,5.0
510957102,2018,1966,52,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
510957531,2018,1989,29,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,9000,4,5.0
510960101,2018,1963,55,0,0,51,3,4,1,5,-8,2,0,5,5,5,9,0,0,5,5.0
510961103,2018,1973,45,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,5,5,-8,0,0,5,4.33
510963103,2018,1969,49,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,0,0,3,5.0
510963104,2018,1972,46,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,9,0,0,5,4.67
510964101,2018,1969,49,1,0,48,3,6,28,1,-8,2,-8,3,3,3,2,2400,32200,3,3.0
510964102,2018,1970,48,0,0,49,3,6,28,5,-8,2,-8,3,3,3,-8,0,0,3,3.0
510965101,2018,1971,47,1,0,46,3,3,25,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
510965102,2018,1972,46,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,14000,5,5.0
510966101,2018,1938,80,1,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,0,5,3.33
510966102,2018,1940,78,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,3,3,-8,0,0,5,3.67
510967101,2018,1966,52,1,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,30000,3,4.0
510967102,2018,1968,50,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,3600,4,5.0
510968101,2018,1969,49,0,0,-8,-8,-8,-8,-8,-8,2,-8,2,5,3,-8,0,0,2,3.33
510968102,2018,1966,52,1,3,-8,-8,-8,-8,-8,-8,2,-8,4,1,1,2,1500,18000,3,2.0
510968103,2018,1990,28,1,5,23,4,6,1,1,-8,2,-8,5,5,3,15,4500,37200,3,4.33
510969103,2018,1989,29,1,4,24,3,6,2,1,-8,2,-8,5,4,5,2,3000,30500,4,4.67
510971101,2018,1971,47,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,5,4,3,1600,3000,4,4.0
510971102,2018,1969,49,1,0,46,3,5,28,5,-8,2,-8,5,5,5,3,1800,21900,4,5.0
510973101,2018,1957,61,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
510973102,2018,1954,64,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
510975103,2018,1981,37,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,8,3000,36000,3,3.67
510976101,2018,1956,62,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,1,-8,0,0,5,3.67
510976102,2018,1957,61,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,-8,0,0,4,4.33
510977101,2018,1937,81,1,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,0,5,4.0
510981101,2018,1949,69,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
510981102,2018,1946,72,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,-8,0,0,4,4.33
510982102,2018,1968,50,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,5,4,-8,0,0,3,4.33
510982103,2018,1991,27,0,7,28,5,7,0,5,-8,2,0,5,5,4,16,2500,30000,4,4.67
510983101,2018,1951,67,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,-8,0,0,4,4.33
510983102,2018,1952,66,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
510983103,2018,1974,44,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,3,5000,57200,3,4.67
510984101,2018,1963,55,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,9163,4,4.0
510984102,2018,1965,53,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,0,5,4.0
510987101,2018,1972,46,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,2400,5,5.0
510987102,2018,1973,45,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
510987104,2018,1944,74,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
510987105,2018,1947,71,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
510989101,2018,1966,52,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,2,5,3,2200,26400,4,4.0
510989102,2018,1968,50,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,-8,0,0,3,4.33
510989103,2018,1942,76,1,0,-8,-8,-8,-8,-8,-8,2,-8,3,5,5,-8,0,0,5,4.33
510989104,2018,1946,72,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
510989401,2018,1990,28,0,6,-8,-8,-8,-8,-8,-8,2,-8,4,2,2,3,2300,26000,3,2.67
510990102,2018,1952,66,1,3,56,4,6,22,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
510991101,2018,1964,54,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,14,4500,35000,3,4.67
510991102,2018,1967,51,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,15,2200,26400,4,4.67
510993101,2018,1969,49,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,0,0,4,5.0
510993102,2018,1971,47,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,1130,14400,4,5.0
510994102,2018,1962,56,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,-8,0,0,4,4.33
510996105,2018,1965,53,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,1,18,0,0,5,2.33
510997101,2018,1962,56,1,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,5,2000,24000,3,3.0
510998101,2018,1970,48,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,0,0,5,5.0
510998104,2018,1971,47,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,3,0,0,5,5.0
511001531,2018,1973,45,1,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,3400,60000,4,5.0
511001532,2018,1977,41,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,1,3000,70000,5,5.0
511004103,2018,1957,61,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,4,1,-8,0,0,5,3.33
511007101,2018,1987,31,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,5,1,8,0,0,3,3.33
511007102,2018,1981,37,1,3,-8,-8,-8,-8,-8,-8,2,-8,4,3,4,-8,0,35000,3,3.67
511009101,2018,1954,64,0,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,2,3.0
511011101,2018,1964,54,0,3,-8,-8,-8,-8,-8,-8,2,-8,1,5,1,-8,0,6400,3,2.33
511011103,2018,1987,31,1,4,-8,-8,-8,-8,-8,-8,2,-8,1,1,1,6,4500,29800,3,1.0
511011104,2018,1988,30,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,4,2,17,1900,22800,3,3.0
511011105,2018,1964,54,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,3,5.0
511012101,2018,1972,46,1,0,44,4,6,21,5,-8,2,-8,5,3,3,3,3000,37000,3,3.67
511013101,2018,1970,48,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,1,-8,0,0,3,3.67
511013102,2018,1969,49,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,3,3000,24600,3,4.33
511014101,2018,1942,76,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
511015101,2018,1958,60,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,5,5,-8,0,0,4,4.67
511015104,2018,1955,63,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,4,2000,24000,4,5.0
511016102,2018,1965,53,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,11,2000,28800,5,3.0
511018101,2018,1975,43,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,19,1240,18880,5,4.33
511018102,2018,1972,46,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,4,4700,60000,4,5.0
511023101,2018,1962,56,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
511029102,2018,1952,66,0,0,70,5,5,45,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
511030101,2018,1974,44,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,19,3000,70000,4,5.0
511030102,2018,1978,40,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,6,1900,21800,4,4.0
511030105,2018,1953,65,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,3,3,-8,0,0,4,3.33
511032101,2018,1967,51,0,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,9,0,0,5,4.33
511032102,2018,1966,52,1,4,51,3,5,31,1,-8,2,-8,5,5,5,9,4000,48000,5,5.0
511032103,2018,1989,29,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,9,0,0,5,5.0
511032501,2018,1989,29,0,5,29,4,5,6,1,1,2,-8,5,5,1,15,0,0,5,3.67
511039101,2018,1966,52,0,4,55,4,6,32,1,-8,2,-8,5,5,5,-8,0,0,3,5.0
511039102,2018,1963,55,1,4,52,4,6,32,5,-8,2,-8,4,5,5,8,0,0,5,4.67
511039103,2018,1987,31,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,19,1700,35000,5,5.0
511039551,2018,1993,25,0,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,15,5000,60000,4,5.0
511041101,2018,1958,60,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,5,5.0
511041102,2018,1956,62,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,8,0,0,4,5.0
511041103,2018,1982,36,1,5,-8,-8,-8,-8,-8,-8,2,-8,2,2,2,-8,0,100000,3,2.0
511041431,2018,1986,32,0,6,-8,-8,-8,-8,-8,-8,2,-8,4,4,3,19,1300,16400,4,3.67
511042101,2018,1987,31,0,7,32,7,1,7,1,-8,2,-8,5,4,4,-8,0,0,4,4.33
511042102,2018,1986,32,1,7,31,7,1,7,1,-8,2,-8,5,5,5,-8,0,0,4,5.0
511042103,2018,1958,60,1,5,55,5,5,33,5,-8,2,-8,5,5,5,-8,0,0,4,5.0
511042104,2018,1963,55,0,7,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,3,3.0
511042202,2018,1963,55,0,5,55,4,5,32,5,1,2,-8,3,2,4,-8,0,0,4,3.0
511055101,2018,1949,69,1,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,0,3,3.33
511055102,2018,1952,66,0,0,-8,-8,-8,-8,-8,-8,2,-8,4,3,3,-8,0,0,3,3.33
511056101,2018,1960,58,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,8000,40000,3,5.0
511056102,2018,1963,55,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,15000,3,5.0
511056105,2018,1985,33,0,4,35,4,4,12,5,-8,2,-8,4,5,2,-8,0,0,4,3.67
511060101,2018,1955,63,1,0,-8,-8,-8,-8,-8,-8,2,-8,4,4,4,-8,0,35000,4,4.0
511060102,2018,1957,61,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,-8,0,0,3,4.67
511060103,2018,1981,37,1,5,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,16000,3,5.0
511060501,2018,1987,31,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,2,3,3800,8000,4,3.33
511460603,2018,1989,29,1,7,32,5,6,5,1,1,2,-8,3,2,2,-8,0,0,2,2.33
513801601,2018,1993,25,1,6,26,6,1,2,1,-8,2,-8,5,5,5,9,0,0,4,5.0
514403601,2018,1983,35,1,3,35,3,5,8,5,1,2,-8,5,5,5,-8,0,0,5,5.0
515496602,2018,1990,28,1,0,29,0,5,8,5,1,2,-8,5,3,4,-8,0,12000,4,4.0
518467601,2018,1990,28,1,4,27,4,3,1,1,-8,2,-8,5,5,5,3,3900,46800,5,5.0
519657501,2018,1988,30,1,7,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,5000,60000,5,5.0
520003101,2018,1982,36,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,3,-8,0,0,5,4.33
520003102,2018,1978,40,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,3,5,6,0,0,4,4.33
520004101,2018,1949,69,0,0,65,0,3,46,5,-8,2,-8,5,5,5,-8,0,0,3,5.0
520004102,2018,1953,65,1,3,70,0,4,46,5,-8,2,-8,5,5,5,-8,0,0,5,5.0
520006101,2018,1981,37,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,12000,3,5.0
520006103,2018,1987,31,0,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
520007101,2018,1966,52,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,0,4,3.33
520007102,2018,1953,65,1,4,65,4,6,2019,5,1,2,-8,4,4,4,-8,0,0,4,4.0
520008101,2018,1969,49,1,4,-8,-8,-8,-8,-8,-8,2,-8,4,4,5,19,1800,21600,4,4.33
520008102,2018,1979,39,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,5,1,8,0,0,3,3.33
520008103,2018,1990,28,1,3,29,5,6,1,5,-8,2,-8,5,5,5,3,6000,72000,3,5.0
520008601,2018,1989,29,0,5,28,3,6,1,5,-8,2,0,3,2,1,11,3300,30000,3,2.0
520010101,2018,1956,62,1,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,3,-8,0,0,3,3.0
520010102,2018,1955,63,0,0,-8,-8,-8,-8,-8,-8,2,-8,3,3,4,-8,0,0,4,3.33
520012102,2018,1966,52,1,4,50,0,5,27,5,1,2,-8,5,5,5,3,3700,53600,3,5.0
520012103,2018,1970,48,0,0,48,4,5,27,5,1,2,-8,2,2,2,3,3500,7000,4,2.0
520012104,2018,1992,26,0,5,27,5,1,3,1,1,2,-8,5,5,3,-8,0,0,3,4.33
520016101,2018,1978,40,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,5000,52000,5,5.0
520016102,2018,1977,41,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,1,5,8,2000,17000,3,3.67
520017101,2018,1970,48,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,40000,4,5.0
520017102,2018,1975,43,0,4,-8,-8,-8,-8,-8,-8,2,-8,4,5,2,-8,0,15000,3,3.67
520018101,2018,1962,56,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,-8,0,0,4,4.33
520018102,2018,1963,55,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,-8,0,0,2,4.33
520019101,2018,1968,50,1,4,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,4,5.0
520019102,2018,1969,49,0,3,-8,-8,-8,-8,-8,-8,2,-8,4,3,2,-8,0,0,3,3.0
520021102,2018,1976,42,0,0,-8,-8,-8,-8,-8,-8,2,-8,1,5,5,-8,0,0,5,3.67
520023101,2018,1946,72,1,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
520023102,2018,1955,63,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
520024101,2018,1937,81,1,3,-8,-8,-8,-8,-8,-8,2,-8,3,2,5,-8,0,0,5,3.33
520024102,2018,1939,79,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
520024103,2018,1987,31,1,4,29,4,5,9,1,-8,2,-8,2,2,2,-8,0,0,1,2.0
520024104,2018,1989,29,0,4,31,4,6,9,5,-8,2,-8,1,1,5,-8,0,0,2,2.33
520028101,2018,1951,67,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
520028102,2018,1951,67,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
520028108,2018,1983,35,0,6,-8,-8,-8,-8,-8,-8,2,-8,5,4,4,16,0,0,5,4.33
520028109,2019,1995,24,1,7,24,4,6,5,5,-8,2,-8,5,5,5,15,0,0,5,5.0
520028111,2018,1980,38,1,6,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,16,0,0,4,5.0
520029102,2018,1964,54,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,4,-8,0,0,5,4.67
520030104,2018,1966,52,1,0,-8,-8,-8,-8,-8,-8,2,-8,2,3,5,-8,0,0,3,3.33
520031104,2018,1996,22,0,5,24,7,9,0,5,-8,2,0,5,5,5,8,-1,100000,3,5.0
520035103,2018,1976,42,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
520035106,2018,1980,38,0,3,-8,-8,-8,-8,-8,-8,2,-8,2,2,5,-8,0,0,5,3.0
520037101,2018,1975,43,0,3,44,4,5,2019,5,-8,2,-8,5,1,5,8,1800,25400,5,3.67
520037102,2018,1974,44,1,4,43,3,5,23,5,-8,2,-8,4,4,4,3,4500,50000,4,4.0
520039432,2018,1981,37,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,2,-8,0,0,4,4.0
520042101,2018,1972,46,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,4,5,5,2000,20000,4,4.67
520042102,2018,1974,44,1,3,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,5,3500,42000,5,5.0
520043102,2019,1966,52,0,0,-8,-8,-8,-8,-8,-8,2,-8,5,5,5,-8,0,0,5,5.0
520045104,2018,1989,29,0,4,-8,-8,-8,-8,-8,-8,2,-8,3,3,2,-8,0,0,3,2.67
